recordingid|sourceartist|recording_artist|recordname|recartistcredit
4389135|The Beatles|Mina|Something|32092
4389137|The Beatles|Mina|The Fool on the Hill|32092
4389139|The Beatles|Mina|The Long and Winding Road|32092
4389138|The Beatles|Mina|When I'm 64|32092
4389140|The Beatles|Mina|Yesterday|32092
11757769|The Rolling Stones|Ministry and Co-Conspirators|Paint It Black|743303
7839695|The Rolling Stones|Ministry and Co-Conspirators|Under My Thumb|743303
9728504|The Beatles|Miro Honkanen|Nowhere Man|641708
14060001|The Beatles|Mirta & Hot Acoustics|Kansas City|1060626
1417433|The Rolling Stones|Mirwais feat. Craig Wedren|Miss You|921617
746105|The Rolling Stones|Miss B. Haven|Last Time|50045
746109|The Rolling Stones|Miss B. Haven|Paint It Black|50045
2220406|The Beatles|Missfits|Der Help Song|87176
16152274|The Rolling Stones|Mississippi Kites|Love in Vain|1311057
6971483|The Beatles|Mister Curt's Camaraderie|It's Only Love|442233
9702966|The Rolling Stones|Mo-Dettes|Paint It Black|107010
6745329|The Beatles|Mocedades|Let It Be|81946
6745609|The Beatles|Mocedades|My Bonnie|81946
9050402|The Beatles|Models|Oh! Darling|58506
5906899|The Beatles|Modern Gustin Trio|A Hard Day’s Night|364980
5906896|The Beatles|Modern Gustin Trio|Can’t Buy Me Love|364980
5906906|The Beatles|Modern Gustin Trio|Get Back|364980
5906900|The Beatles|Modern Gustin Trio|Girl|364980
5906901|The Beatles|Modern Gustin Trio|Hey Jude|364980
5906904|The Beatles|Modern Gustin Trio|I Feel Fine|364980
5906894|The Beatles|Modern Gustin Trio|I Wanna Hold Your Hand|364980
5906892|The Beatles|Modern Gustin Trio|Let It Be|364980
5906891|The Beatles|Modern Gustin Trio|Michelle|364980
5906898|The Beatles|Modern Gustin Trio|Ob-La-Di Ob-La-Da|364980
5906905|The Beatles|Modern Gustin Trio|Penny Lane|364980
5906893|The Beatles|Modern Gustin Trio|Something|364980
5906903|The Beatles|Modern Gustin Trio|Ticket to Ride|364980
5906895|The Beatles|Modern Gustin Trio|With a Little Help From My Friends|364980
5906902|The Beatles|Modern Gustin Trio|Yellow Submarine|364980
5906897|The Beatles|Modern Gustin Trio|Yesterday|364980
13609818|The Rolling Stones|Molly Hatchet|It's All Over Now|14538
3252378|The Beatles|Molly Hatchet|Long Tall Sally|14538
998111|The Rolling Stones|Molly Hatchet|Tumbling Dice|14538
18522156|The Rolling Stones|Molly Hatchet|Wild Horses|14538
14953209|The Rolling Stones|Mom's Apple Pie|I Just Wanna Make Love to You|1171061
3135048|The Beatles|Mongo Santamaría|Day Tripper|5300
14654489|The Rolling Stones|Mongo Santamaría|My Girl|5300
16055254|The Beatles|Monique Kessous|A Hard Day’s Night|576463
16055247|The Beatles|Monique Kessous|Come Together|576463
16055229|The Beatles|Monique Kessous|Hey Jude (KGO mix)|576463
16055236|The Beatles|Monique Kessous|In My Life|576463
16055250|The Beatles|Monique Kessous|Michelle|576463
16055239|The Beatles|Monique Kessous|Nowhere Man (KGO mix)|576463
16055232|The Beatles|Monique Kessous|She Loves You|576463
16055252|The Beatles|Monique Kessous|Till There Was You|576463
16055245|The Beatles|Monique Kessous|With a Little Help|576463
16055256|The Beatles|Monique Kessous|Yesterday|576463
13243912|The Beatles|Monroe Doctrine|With Love From Me to You|943067
1559774|The Beatles|Monsoon|Tomorrow Never Knows|94796
7319841|The Rolling Stones|Monster Magnet|2000 Light Years From Home|932
864628|The Beatles|Montezuma's Revenge|Dear Prudence|64534
12403405|The Beatles|Montréal Guitare Trio|While My Guitar Gently Weeps|519457
6323946|The Rolling Stones|Monty Alexander Trio|(I Can't Get No) Satisfaction|177705
6296294|The Beatles|Moon Martin|All I've Got to Do|106174
3108104|The Beatles|Moonflowers|Norwegian Wood|177681
3221676|The Beatles|Mortal|Nowhere Man|46812
11708732|The Rolling Stones|Moses Wiggins|Like a Rolling Stone|173963
2620694|The Beatles|Mother McCree's Uptown Jug Champions|Memphis|173786
10995094|The Beatles|Mother Superior|Lady Madonna|713575
544573|The Beatles|Mother's Finest|Strawberry Fields Forever|12429
13478828|The Beatles|Motion City Soundtrack|Here Comes the Sun|84680
300788|The Rolling Stones|Mott the Hoople|Honky Tonk Woman|1659
6856842|The Rolling Stones|Mott the Hoople|Honky Tonk Women|1659
463973|The Rolling Stones|Motörhead|Jumpin' Jack Flash|3527
17867935|The Rolling Stones|Motörhead|Sympathy for the Devil|3527
2781385|The Beatles|Mountain|Roll Over Beethoven|31653
5096521|The Rolling Stones|Mountain|Satisfaction|31653
5994408|The Beatles|Movimiento Urbano & The Skatalites|I Will|814706
19137860|The Beatles|Mr. Billy|With a Little Help From My Friends|1483203
1990274|The Beatles|Mrs. Miller|A Hard Day’s Night|49600
1990709|The Beatles|Mrs. Miller|Memphis|49600
1990720|The Beatles|Mrs. Miller|Yellow Submarine|49600
6053518|The Rolling Stones|Mud|Bye Bye Johnny|35446
5748300|The Beatles|Mud|Hippy Hippy Shake|35446
5612739|The Beatles|Mud|Lucille|35446
10403192|The Beatles|Mud|Shake Rattle and Roll / See You Later Alligator|35446
6053512|The Beatles|Mud|The Hippy Hippy Shake|35446
5612732|The Rolling Stones|Mud|Under the Boardwalk|35446
218270|The Rolling Stones|Muddy Waters|I Can't Be Satisfied|1671
16356953|The Rolling Stones|Muddy Waters|I Can’t Be Satisfied|1671
17243717|The Rolling Stones|Muddy Waters|I Can’t Be Satisfied (Looking for My Baby)|1671
1992952|The Rolling Stones|Muddy Waters|I Just Want to Make Love to You|1671
8233167|The Rolling Stones|Muddy Waters|I Just Want to Make Love to You (Just Make Love to Me)|1671
11702345|The Rolling Stones|Muddy Waters|I Want To Be Loved|1671
218268|The Rolling Stones|Muddy Waters|I Want to Be Loved|1671
2264095|The Rolling Stones|Muddy Waters|I'm a King Bee|1671
2541662|The Beatles|Muddy Waters|Kansas City|1671
4794166|The Rolling Stones|Muddy Waters|Let's Spend the Night Together|1671
1992954|The Rolling Stones|Muddy Waters|Let’s Spend the Night Together|1671
2609025|The Rolling Stones|Muddy Waters & The Rolling Stones|I Can't Be Satisfied|823341
2609026|The Rolling Stones|Muddy Waters & The Rolling Stones|I Just Want to Make Love to You|823341
2609024|The Rolling Stones|Muddy Waters & The Rolling Stones|I Want to Be Loved|823341
2608992|The Rolling Stones|Muddy Waters & The Rolling Stones|I'm a King Bee|823341
1439416|The Beatles|Muddy Waters feat. Dizzy Gillespie|Kansas City|983273
7689961|The Rolling Stones|Muddy Waters, Johnny Winter & James Cotton|Can't Be Satisfied|862084
4080063|The Beatles|Mulgrew Miller|I Remember You|99346
9104397|The Beatles|Munich Symphonic Sound Orchestra|A Hard Day's Night|299429
9104407|The Beatles|Munich Symphonic Sound Orchestra|And I Love Her|299429
9104401|The Beatles|Munich Symphonic Sound Orchestra|Help|299429
4908673|The Beatles|Munich Symphonic Sound Orchestra|Here Comes the Sun|299429
9104404|The Beatles|Munich Symphonic Sound Orchestra|Here, There, and Everywhere|299429
9104399|The Beatles|Munich Symphonic Sound Orchestra|Hey Jude|299429
9104394|The Beatles|Munich Symphonic Sound Orchestra|Let It Be|299429
9104398|The Beatles|Munich Symphonic Sound Orchestra|Lucy in the Sky With Diamonds|299429
9104395|The Beatles|Munich Symphonic Sound Orchestra|Michelle|299429
9104396|The Beatles|Munich Symphonic Sound Orchestra|Penny Lane|299429
9113992|The Beatles|Munich Symphonic Sound Orchestra|Something|299429
9104436|The Beatles|Munich Symphonic Sound Orchestra|Strawberry Fields|299429
9104402|The Beatles|Munich Symphonic Sound Orchestra|The Fool on the Hill|299429
9113988|The Beatles|Munich Symphonic Sound Orchestra|The Long and Winding Road|299429
9104403|The Beatles|Munich Symphonic Sound Orchestra|We Can Work It Out|299429
9104406|The Beatles|Munich Symphonic Sound Orchestra|While My Guitar Gently Weeps|299429
9104405|The Beatles|Munich Symphonic Sound Orchestra|With a Little Help From My Friends|299429
9104408|The Beatles|Munich Symphonic Sound Orchestra|Yesterday|299429
13217197|The Beatles|Muscle Snog|A Day in Life|939624
18275640|The Beatles|Music Lab Collective|Real Love|1540356
11328831|The Beatles|Musica nuda|Blackbird|496681
5797314|The Beatles|Musica nuda|Come Together|496681
11328824|The Beatles|Musica nuda|Eleanor Rigby|496681
8207243|The Beatles|Musica nuda|While My Guitar Gently Weeps|496681
10683074|The Beatles|Musikhögskolan i Piteå|Sergeant Pepper's Lonely Hearts Club Band|698690
10683075|The Beatles|Musikhögskolan i Piteå|When I'm Sixty-Four|698690
1725268|The Rolling Stones|Musiq|Missyou|20479
516846|The Beatles|Musiq|Something|20479
18184105|The Beatles|Musique Noire|Eleanor Rigby|1528455
7438459|The Beatles|Mutual Admiration Society|Taxman|171083
8418453|The Beatles|My Brightest Diamond|Everybody's Got Something to Hide Except Me and My Monkey|332055
13624130|The Beatles|My Darling Clementine|It’s All Too Much|878199
2452228|The Beatles|Mylene|Eleanor Rigby|165983
4187611|The Beatles|Mystiquintet|Because|262970
4187604|The Beatles|Mystiquintet|Eleanor Rigby|262970
11846983|The Beatles|Módulos|Hello Goodbye|313875
11846978|The Beatles|Módulos|Yesterday|313875
682835|The Beatles|Mötley Crüe|Helter Skelter|36594
3456919|The Rolling Stones|Mötley Crüe|Street Fighting Man|36594
12206795|The Rolling Stones|NEEDTOBREATHE|Washed by the Water / You Can't Always Get What You Want|361133
1457270|The Beatles|NHØP & Trio Rococo|Blackbird|840073
1457273|The Beatles|NHØP & Trio Rococo|Day Tripper|840073
4468518|The Beatles|NICOTINE|A Hard Day's Night|40924
1110701|The Beatles|NICOTINE|All My Loving|40924
4468514|The Beatles|NICOTINE|Hello, Goodbye|40924
4468509|The Beatles|NICOTINE|Help!|40924
4468508|The Beatles|NICOTINE|Hey Jude|40924
4468512|The Beatles|NICOTINE|I Want to Hold Your Hand|40924
4468519|The Beatles|NICOTINE|Let It Be|40924
4468515|The Beatles|NICOTINE|Michelle|40924
4468513|The Beatles|NICOTINE|Ob-La-Di, Ob-La-Da|40924
4468517|The Beatles|NICOTINE|Octpus's Garden|40924
4065518|The Rolling Stones|NICOTINE|Paint It, Black|40924
4468516|The Beatles|NICOTINE|Ticket to Ride|40924
4468510|The Beatles|NICOTINE|Yellow Submarine|40924
4468511|The Beatles|NICOTINE|Yesterday|40924
2591208|The Beatles|NOFX|Johnny B. Goode|1458
14826844|The Beatles|NQB|Kansas City|693318
14826841|The Beatles|NQB|Long Tall Sally|693318
8769031|The Beatles|Nada Surf|All You Need Is Love|2562
4061779|The Beatles|Nan Vernon|While My Guitar Gently Weeps|147202
5559859|The Beatles|Nana Mouskouri|In My Life|23342
6045254|The Beatles|Nana Mouskouri|The Long and Winding Road|23342
641828|The Beatles|Nana Mouskouri|Till There Was You|23342
1560638|The Beatles|Nana Mouskouri|Yesterday|23342
7471184|The Rolling Stones|Nancy Sinatra|As Tears Go By|39619
7906165|The Beatles|Nancy Sinatra|Day Tripper|39619
7906174|The Beatles|Nancy Sinatra|Run for Your Life|39619
8965170|The Beatles|Nancy Wilson|And I Love Him|32799
8965129|The Beatles|Nancy Wilson|The Long and Winding Road|32799
8965176|The Beatles|Nancy Wilson|Yesterday|32799
5129874|The Beatles|Nashville Mandolin Ensemble|Because|44805
758399|The Rolling Stones|Nat King Cole|(Get Your Kicks On) Route 66|14410
6452007|The Rolling Stones|Nat King Cole|(Get Your Kicks On) Route 66!|14410
577976|The Rolling Stones|Nat King Cole|(Get Your Kicks on) Route 66|14410
13430350|The Rolling Stones|Nat King Cole|(Get Your Kicks on) Route 66!|14410
1592625|The Rolling Stones|Nat King Cole|(Get Your Kicks) On Route 66|14410
18337374|The Beatles|Nat King Cole|Besame Mucho|14410
921585|The Beatles|Nat King Cole|I Remember You|14410
11301824|The Rolling Stones|Nat King Cole|Route|14410
389682|The Rolling Stones|Nat King Cole|Route 66|14410
12605386|The Rolling Stones|Nat King Cole|Route 66 (Get Your Kicks On)|14410
6484810|The Beatles|Natalia Chapman|The Fool on the Hill|409088
2132161|The Beatles|Natalie Cole|Lucy in the Sky With Diamonds|3253
2769168|The Beatles|Natalie Cole|Lucy in the Sky With Diamonds (live) (single version)|3253
805618|The Beatles|Natalie Cole|Lucy in the Sky with Diamonds (live)|3253
3794771|The Rolling Stones|Natalie Cole|Route 66|3253
13624121|The Beatles|Natalie Duncan|Lucy in the Sky With Diamonds|994334
1423491|The Rolling Stones|Natalie Merchant|Sympathy for the Devil (live)|1321
12949120|The Beatles|Nato feat. Natty Adams|Day Tripper|884402
3038939|The Rolling Stones|Nazareth|Ruby Tuesday|3225
4604104|The Rolling Stones|Neal Carlson|Brown Sugar|288903
5948003|The Beatles|Neal Casal|I'm Only Sleeping|97310
1812269|The Rolling Stones|Ned Sublette|Not Fade Away|133039
3835141|The Beatles|Nei Lisboa|Norwegian Wood|240931
3835151|The Rolling Stones|Nei Lisboa|Ruby Tuesday|240931
2352325|The Rolling Stones|Neil|Brown Sugar|126086
5694036|The Beatles|Neil Diamond|And I Love Her|2909
11684624|The Beatles|Neil Diamond|Blackbird|2909
11684633|The Beatles|Neil Diamond|Yesterday|2909
1318722|The Beatles|Neil Finn & Liam Finn|Two of Us|1255532
15934798|The Beatles|Neil Finn + Paul Kelly|Words of Love|1287822
13093263|The Beatles|Neil Sedaka|Searchin'|4688
4627357|The Beatles|Nellie McKay|If I Needed Someone|145219
6132344|The Beatles|Nelson Lago|Blackbird|382728
1526775|The Beatles|Nelson Rangell|Let It Be|164258
17288385|The Rolling Stones|Nelson Riddle and His Orchestra|Route 66 Theme|42450
7734105|The Rolling Stones|Nena|She's a Rainbow|242220
7734103|The Rolling Stones|Nena|The Last Time|242220
12949123|The Beatles|Neotericz|Strawberry Fields Forever|418638
6764559|The Beatles|Nestor Torres|She's Leaving Home|6828
17958035|The Beatles|Neto Resendiz|Oh Darling|1499252
8008222|The Rolling Stones|New Adventures|Come On|104365
1895909|The Beatles|New Grass Revival|I'm Down|11922
8493657|The Beatles|New Mind|Falling in Love Again (Ich bin von Kopf bis Fuß auf Liebe eingestellt)|57960
2321107|The Rolling Stones|New Model Army feat. Tom Jones|Gimme Shelter|898762
1861690|The Beatles|New Musik|All You Need is Love|114078
15556087|The Beatles|New Orleans Feetwarmers|I Wish I Could Shimmy Like My Sister Kate|57906
121660|The Rolling Stones|New Riders of the Purple Sage|Honky Tonk Women|7494
14673065|The Beatles|Nguyên Lê|Come Together|163522
14673051|The Beatles|Nguyên Lê|Eleanor Rigby|163522
6370582|The Beatles|Nia Vardalos|Golden Slumbers|401987
1318723|The Beatles|Nick Cave|Here Comes the Sun|2202
420084|The Beatles|Nick Cave|Let It Be|2202
8080883|The Beatles|Nick DeCaro|Hey Jude|1368004
8080887|The Beatles|Nick DeCaro|Ob-La-Di, Ob-La-Da|1368004
7432478|The Beatles|Nick Lowe & Elvis Costello|Baby It's You|1000422
11253310|The Rolling Stones|Nicky Hopkins|Satisfaction|117406
11253302|The Beatles|Nicky Hopkins|Yesterday|117406
12240998|The Beatles|Nicky Scott|Honey Pie|177123
7092285|The Beatles|Nicky Thomas|Let It Be|40575
6684901|The Rolling Stones|Nicola Sirkis|Play With Fire|423490
293395|The Beatles|Nicole Kidman, Ewan McGregor & Jamie Allen|Elephant Love Medley|872930
8840214|The Beatles|Nigel Kennedy|While My Guitar Gently Weeps|22292
14713619|The Beatles|Nighttime Concert|Real Love|1141306
3020886|The Beatles|Nikki Boyer|I Want to Hold Your Hand|110686
1966464|The Rolling Stones|Nils Lofgren|It's All Over|193396
2265911|The Beatles|Nilsson|She’s Leaving Home|12710
453175|The Beatles|Nina Simone|Here Comes the Sun|2390
6354594|The Beatles|Nina Simone|Here Comes the Sun (Francois K. remix)|2390
16256682|The Beatles|Nina Simone|Here Comes the Sun (Francois Kevorkian remix)|2390
9480661|The Beatles|Nina Simone|Revolution, Part 1|2390
8204428|The Beatles|Nina Simone|Revolution, Part 2|2390
16980882|The Beatles|Nina Simone|The Long and Winding Road|2390
2207086|The Beatles|Nirvana|All You Need Is Love|54
6870144|The Beatles|Nirvana|All You Need Is Love / Matt Is Drunk / If I Fell / Heartbreaker (jam) / Living Loving Maid|54
6885043|The Beatles|Nirvana|I Feel Fine|54
6861999|The Beatles|Nirvana|Johnny B. Goode (jam)|54
6877475|The Rolling Stones|Nirvana|Love Buzz / Satisfaction|54
5663167|The Beatles|Nits|All You Need Is Love|70364
5663166|The Beatles|Nits|Norwegian Wood|70364
5663165|The Beatles|Nits|Tomorrow Never Knows|70364
4453828|The Beatles|No Doubt|Ob-La-Di, Ob-La-Da (live)|464
1429372|The Beatles|No Doubt|Ob‐La‐Di Ob‐La‐Da|464
5505188|The Beatles|No Doubt|Ob‐La‐Di, Ob‐La‐Da|464
7418944|The Rolling Stones|No Prisoners|Paint It Black|476644
2060481|The Beatles|Noa|We Can Work It Out (feat. Mira Awad)|34973
9692369|The Beatles|Noah and the Whale|Carry That Weight|503766
9130833|The Beatles|Noel Gallagher|All You Need Is Love|21547
267875|The Beatles|Noir Désir|En route pour la joie / [silence] / I Want You (She's So Heavy)|2563
3010320|The Beatles|Noir Désir|Helter Skelter|2563
4191702|The Beatles|Noir Désir|I Want You|2563
267874|The Beatles|Noir Désir|I Want You (She's So Heavy)|2563
9303529|The Beatles|Noiseworks|Let It Be|57043
5994407|The Beatles|Nonpalidece|Eleanor Rigby|301104
11487768|The Beatles|Novi Sad|Norwegian Wood|691831
8328358|The Beatles|Novisa|I've Just Seen a Face|548234
4050575|The Beatles|Nursery Crimes|Eleanor Rigby|254354
6372293|The Beatles|O'Connor|Eleonor Rigby|361801
13336987|The Rolling Stones|O'Connor|Jumpin' Jack Flash|361801
4022269|The Beatles|O'Haras|A Taste of Honey|252528
8115933|The Rolling Stones|O.V. Wright|That's How Strong My Love Is|48232
16308914|The Beatles|OD TAPO IMI|Ob-La-Di, Ob-La-Da|1328427
13682511|The Beatles|OS Isaak Iselin|All You Need Is Love|903405
13682505|The Beatles|OS Isaak Iselin|Help!|903405
13682516|The Beatles|OS Isaak Iselin|Hey Jude|903405
13682509|The Beatles|OS Isaak Iselin|Nowhere Man|903405
13682501|The Beatles|OS Isaak Iselin|With a Little Help From My Friends|903405
13682510|The Beatles|OS Isaak Iselin|Yesterday|903405
2306575|The Beatles|Oasis|Come Together (Oasis Sing the Beatles)|20660
2306573|The Beatles|Oasis|Day Tripper (Oasis Sing the Beatles)|20660
455414|The Beatles|Oasis|Helter Skelter|20660
1587856|The Beatles|Oasis|I Am the Walrus|20660
1670650|The Beatles|Oasis|I Am the Walrus (Live Glasgow Cathouse June '94)|20660
2306576|The Beatles|Oasis|I Am the Walrus (Oasis Sing the Beatles)|20660
333573|The Beatles|Oasis|I Am the Walrus (live)|20660
1678784|The Beatles|Oasis|I Am the Walrus (live, 1994-06: Glasgow Cathouse)|20660
607165|The Rolling Stones|Oasis|Street Fighting Man|20660
